25	25	8.553052353848927E-4	8.444737072100881E-4	0.991112780788392	6.575667740340276E-4	0.00196408527503449	8.56498211220309E-4	0.0013495243858272275	8.425266641963219E-4	8.466825287684042E-4	6.705564299322026E-4
26	26	0.9950323229893198	4.6270876295497783E-4	5.667857237543133E-4	3.6029766939550917E-4	0.0010761726033504618	4.6929729653300695E-4	7.394389592148016E-4	4.6164192824286305E-4	4.639190328332589E-4	3.674150344011198E-4
27	27	0.0011366478435458737	0.0011222534114380687	0.0013746815771880337	8.738656385715326E-4	0.002610148050132688	0.0011382332347660245	0.9886081874447992	0.0011196659115008181	0.0011251887988964512	8.91128089161373E-4
28	28	0.00488928288497597	0.0048273653342206825	0.005913183353843196	0.0037589270368100208	0.011227533893836225	0.004896102434410466	0.00771444650343282	0.47645811027347845	0.476481866935643	0.0038331813493492095
29	29	0.00488928288497597	0.0048273653342206825	0.005913183353843196	0.0037589270368100208	0.011227533893836225	0.4765379774868603	0.00771444650343282	0.47645811027347845	0.0048399918831932036	0.0038331813493492095
30	30	5.421746133987966E-4	5.35308550433509E-4	6.557153624057265E-4	4.1682898308854417E-4	0.0012450259049272537	0.9942536422872765	8.554581825152349E-4	5.340743275507454E-4	5.367087137025997E-4	4.250630747010048E-4
31	31	0.0011366478435458737	0.0011222534114380687	0.0013746815771880337	8.738656385715326E-4	0.002610148050132688	0.0011382332347660245	0.9886081874447992	0.0011196659115008181	0.0011251887988964512	8.91128089161373E-4
32	32	7.341593538921434E-4	7.248620090408628E-4	8.879050307854368E-4	0.9920480948130512	0.0016858912080194466	7.351833560054286E-4	0.0011583770450262216	7.231907462192999E-4	7.26757971956823E-4	5.755784660030897E-4
33	33	0.0011366478435458737	0.0011222534114380687	0.0013746815771880337	8.738656385715326E-4	0.989424900918008	0.0011382332347660245	0.00179343457692365	0.0011196659115008181	0.0011251887988964512	8.91128089161373E-4
34	34	7.901155435949069E-4	7.801095733076469E-4	9.555794152052085E-4	6.074483209284258E-4	0.9926489543729989	7.912175931459906E-4	0.0012466662772415162	7.783109301033499E-4	7.821500428079507E-4	6.194479306659703E-4
35	35	6.856046528405793E-4	6.769222014690779E-4	8.291821348590841E-4	5.270993572583739E-4	0.0015743923308657675	6.86560931078628E-4	0.0010817660874349827	6.753614700549667E-4	0.9927255990905716	5.375117435669636E-4
36	36	6.055118339582463E-4	5.978436726769175E-4	7.323164933081112E-4	4.6552323874900084E-4	0.0013904707088590877	6.063563990983692E-4	9.553934104774847E-4	5.96465267006887E-4	5.994074040061903E-4	0.9934507115718596
37	37	5.720955322609594E-4	0.9939284758665728	6.91902239604243E-4	4.398324691872495E-4	0.001313734985289927	5.728934884961153E-4	9.026682403756615E-4	5.635482170064582E-4	5.663279866793283E-4	4.4852097452722795E-4
38	38	6.055118339582463E-4	5.978436726769175E-4	7.323164933081112E-4	4.6552323874900084E-4	0.9943664630379704	6.063563990983692E-4	9.553934104774847E-4	5.96465267006887E-4	5.994074040061903E-4	4.747192427484982E-4
39	39	6.055118339582463E-4	5.978436726769175E-4	7.323164933081112E-4	4.6552323874900084E-4	0.0013904707088590877	6.063563990983692E-4	9.553934104774847E-4	0.9935724575961181	5.994074040061903E-4	4.747192427484982E-4
40	40	8.553052353848927E-4	8.444737072100881E-4	0.991112780788392	6.575667740340276E-4	0.00196408527503449	8.56498211220309E-4	0.0013495243858272275	8.425266641963219E-4	8.466825287684042E-4	6.705564299322026E-4
41	41	0.9950323229893198	4.6270876295497783E-4	5.667857237543133E-4	3.6029766939550917E-4	0.0010761726033504618	4.6929729653300695E-4	7.394389592148016E-4	4.6164192824286305E-4	4.639190328332589E-4	3.674150344011198E-4
42	42	0.0011366478435458737	0.0011222534114380687	0.0013746815771880337	8.738656385715326E-4	0.002610148050132688	0.0011382332347660245	0.9886081874447992	0.0011196659115008181	0.0011251887988964512	8.91128089161373E-4
43	43	0.00488928288497597	0.0048273653342206825	0.005913183353843196	0.47540080208925983	0.011227533893836225	0.004896102434410466	0.00771444650343282	0.004816235221028711	0.0048399918831932036	0.47547505640179893
44	44	0.00488928288497597	0.0048273653342206825	0.005913183353843196	0.0037589270368100208	0.011227533893836225	0.4765379774868603	0.00771444650343282	0.47645811027347845	0.0048399918831932036	0.0038331813493492095
45	45	5.421746133987966E-4	5.35308550433509E-4	6.557153624057265E-4	4.1682898308854417E-4	0.0012450259049272537	0.9942536422872765	8.554581825152349E-4	5.340743275507454E-4	5.367087137025997E-4	4.250630747010048E-4
46	46	0.0011366478435458737	0.0011222534114380687	0.0013746815771880337	8.738656385715326E-4	0.002610148050132688	0.0011382332347660245	0.9886081874447992	0.0011196659115008181	0.0011251887988964512	8.91128089161373E-4
47	47	7.341593538921434E-4	7.248620090408628E-4	8.879050307854368E-4	0.9920480948130512	0.0016858912080194466	7.351833560054286E-4	0.0011583770450262216	7.231907462192999E-4	7.26757971956823E-4	5.755784660030897E-4
48	48	0.0011366478435458737	0.0011222534114380687	0.0013746815771880337	8.738656385715326E-4	0.989424900918008	0.0011382332347660245	0.00179343457692365	0.0011196659115008181	0.0011251887988964512	8.91128089161373E-4
49	49	7.901155435949069E-4	7.801095733076469E-4	9.555794152052085E-4	6.074483209284258E-4	0.9926489543729989	7.912175931459906E-4	0.0012466662772415162	7.783109301033499E-4	7.821500428079507E-4	6.194479306659703E-4
50	50	6.856046528405793E-4	6.769222014690779E-4	8.291821348590841E-4	5.270993572583739E-4	0.0015743923308657675	6.86560931078628E-4	0.0010817660874349827	6.753614700549667E-4	0.9927255990905716	5.375117435669636E-4
51	51	6.055118339582463E-4	5.978436726769175E-4	7.323164933081112E-4	4.6552323874900084E-4	0.0013904707088590877	6.063563990983692E-4	9.553934104774847E-4	5.96465267006887E-4	5.994074040061903E-4	0.9934507115718596
52	52	5.720955322609594E-4	0.9939284758665728	6.91902239604243E-4	4.398324691872495E-4	0.001313734985289927	5.728934884961153E-4	9.026682403756615E-4	5.635482170064582E-4	5.663279866793283E-4	4.4852097452722795E-4
53	53	6.055118339582463E-4	5.978436726769175E-4	7.323164933081112E-4	4.6552323874900084E-4	0.9943664630379704	6.063563990983692E-4	9.553934104774847E-4	5.96465267006887E-4	5.994074040061903E-4	4.747192427484982E-4
54	54	6.055118339582463E-4	5.978436726769175E-4	7.323164933081112E-4	4.6552323874900084E-4	0.0013904707088590877	6.063563990983692E-4	9.553934104774847E-4	0.9935724575961181	5.994074040061903E-4	4.747192427484982E-4
55	55	8.553052353848927E-4	8.444737072100881E-4	0.991112780788392	6.575667740340276E-4	0.00196408527503449	8.56498211220309E-4	0.0013495243858272275	8.425266641963219E-4	8.466825287684042E-4	6.705564299322026E-4
56	56	0.9950323229893198	4.6270876295497783E-4	5.667857237543133E-4	3.6029766939550917E-4	0.0010761726033504618	4.6929729653300695E-4	7.394389592148016E-4	4.6164192824286305E-4	4.639190328332589E-4	3.674150344011198E-4
57	57	0.0011366478435458737	0.0011222534114380687	0.0013746815771880337	8.738656385715326E-4	0.002610148050132688	0.0011382332347660245	0.9886081874447992	0.0011196659115008181	0.0011251887988964512	8.91128089161373E-4
58	58	0.00488928288497597	0.0048273653342206825	0.005913183353843196	0.0037589270368100208	0.011227533893836225	0.004896102434410466	0.00771444650343282	0.9480999853259282	0.0048399918831932036	0.0038331813493492095
59	59	0.4765311579374258	0.0048273653342206825	0.005913183353843196	0.0037589270368100208	0.011227533893836225	0.004896102434410466	0.00771444650343282	0.004816235221028711	0.0048399918831932036	0.47547505640179893
60	60	5.421746133987966E-4	5.35308550433509E-4	6.557153624057265E-4	4.1682898308854417E-4	0.0012450259049272537	0.9942536422872765	8.554581825152349E-4	5.340743275507454E-4	5.367087137025997E-4	4.250630747010048E-4
61	61	0.0011366478435458737	0.0011222534114380687	0.0013746815771880337	8.738656385715326E-4	0.002610148050132688	0.0011382332347660245	0.9886081874447992	0.0011196659115008181	0.0011251887988964512	8.91128089161373E-4
62	62	7.341593538921434E-4	7.248620090408628E-4	8.879050307854368E-4	0.9920480948130512	0.0016858912080194466	7.351833560054286E-4	0.0011583770450262216	7.231907462192999E-4	7.26757971956823E-4	5.755784660030897E-4
63	63	0.0011366478435458737	0.0011222534114380687	0.0013746815771880337	8.738656385715326E-4	0.989424900918008	0.0011382332347660245	0.00179343457692365	0.0011196659115008181	0.0011251887988964512	8.91128089161373E-4
64	64	7.901155435949069E-4	7.801095733076469E-4	9.555794152052085E-4	6.074483209284258E-4	0.9926489543729989	7.912175931459906E-4	0.0012466662772415162	7.783109301033499E-4	7.821500428079507E-4	6.194479306659703E-4
65	65	6.856046528405793E-4	6.769222014690779E-4	8.291821348590841E-4	5.270993572583739E-4	0.0015743923308657675	6.86560931078628E-4	0.0010817660874349827	6.753614700549667E-4	0.9927255990905716	5.375117435669636E-4
66	66	6.055118339582463E-4	5.978436726769175E-4	7.323164933081112E-4	4.6552323874900084E-4	0.0013904707088590877	6.063563990983692E-4	9.553934104774847E-4	5.96465267006887E-4	5.994074040061903E-4	0.9934507115718596
67	67	5.720955322609594E-4	0.9939284758665728	6.91902239604243E-4	4.398324691872495E-4	0.001313734985289927	5.728934884961153E-4	9.026682403756615E-4	5.635482170064582E-4	5.663279866793283E-4	4.4852097452722795E-4
68	68	6.055118339582463E-4	5.978436726769175E-4	7.323164933081112E-4	4.6552323874900084E-4	0.9943664630379704	6.063563990983692E-4	9.553934104774847E-4	5.96465267006887E-4	5.994074040061903E-4	4.747192427484982E-4
69	69	6.055118339582463E-4	5.978436726769175E-4	7.323164933081112E-4	4.6552323874900084E-4	0.0013904707088590877	6.063563990983692E-4	9.553934104774847E-4	0.9935724575961181	5.994074040061903E-4	4.747192427484982E-4
70	70	8.553052353848927E-4	8.444737072100881E-4	0.991112780788392	6.575667740340276E-4	0.00196408527503449	8.56498211220309E-4	0.0013495243858272275	8.425266641963219E-4	8.466825287684042E-4	6.705564299322026E-4
71	71	0.9950323229893198	4.6270876295497783E-4	5.667857237543133E-4	3.6029766939550917E-4	0.0010761726033504618	4.6929729653300695E-4	7.394389592148016E-4	4.6164192824286305E-4	4.639190328332589E-4	3.674150344011198E-4
72	72	0.0011366478435458737	0.0011222534114380687	0.0013746815771880337	8.738656385715326E-4	0.002610148050132688	0.0011382332347660245	0.9886081874447992	0.0011196659115008181	0.0011251887988964512	8.91128089161373E-4
73	73	0.4765311579374258	0.0048273653342206825	0.005913183353843196	0.0037589270368100208	0.011227533893836225	0.004896102434410466	0.00771444650343282	0.004816235221028711	0.476481866935643	0.0038331813493492095
74	74	0.00488928288497597	0.0048273653342206825	0.005913183353843196	0.0037589270368100208	0.48286940894628594	0.004896102434410466	0.00771444650343282	0.004816235221028711	0.0048399918831932036	0.47547505640179893
75	75	5.421746133987966E-4	5.35308550433509E-4	6.557153624057265E-4	4.1682898308854417E-4	0.0012450259049272537	0.9942536422872765	8.554581825152349E-4	5.340743275507454E-4	5.367087137025997E-4	4.250630747010048E-4
76	76	0.0011366478435458737	0.0011222534114380687	0.0013746815771880337	8.738656385715326E-4	0.002610148050132688	0.0011382332347660245	0.9886081874447992	0.0011196659115008181	0.0011251887988964512	8.91128089161373E-4
77	77	7.341593538921434E-4	7.248620090408628E-4	8.879050307854368E-4	0.9920480948130512	0.0016858912080194466	7.351833560054286E-4	0.0011583770450262216	7.231907462192999E-4	7.26757971956823E-4	5.755784660030897E-4
78	78	0.0011366478435458737	0.0011222534114380687	0.0013746815771880337	8.738656385715326E-4	0.989424900918008	0.0011382332347660245	0.00179343457692365	0.0011196659115008181	0.0011251887988964512	8.91128089161373E-4
79	79	7.901155435949069E-4	7.801095733076469E-4	9.555794152052085E-4	6.074483209284258E-4	0.9926489543729989	7.912175931459906E-4	0.0012466662772415162	7.783109301033499E-4	7.821500428079507E-4	6.194479306659703E-4
80	80	6.856046528405793E-4	6.769222014690779E-4	8.291821348590841E-4	5.270993572583739E-4	0.0015743923308657675	6.86560931078628E-4	0.0010817660874349827	6.753614700549667E-4	0.9927255990905716	5.375117435669636E-4
81	81	6.055118339582463E-4	5.978436726769175E-4	7.323164933081112E-4	4.6552323874900084E-4	0.0013904707088590877	6.063563990983692E-4	9.553934104774847E-4	5.96465267006887E-4	5.994074040061903E-4	0.9934507115718596
82	82	5.720955322609594E-4	0.9939284758665728	6.91902239604243E-4	4.398324691872495E-4	0.001313734985289927	5.728934884961153E-4	9.026682403756615E-4	5.635482170064582E-4	5.663279866793283E-4	4.4852097452722795E-4
83	83	6.055118339582463E-4	5.978436726769175E-4	7.323164933081112E-4	4.6552323874900084E-4	0.9943664630379704	6.063563990983692E-4	9.553934104774847E-4	5.96465267006887E-4	5.994074040061903E-4	4.747192427484982E-4
84	84	6.055118339582463E-4	5.978436726769175E-4	7.323164933081112E-4	4.6552323874900084E-4	0.0013904707088590877	6.063563990983692E-4	9.553934104774847E-4	0.9935724575961181	5.994074040061903E-4	4.747192427484982E-4
85	85	8.553052353848927E-4	8.444737072100881E-4	0.991112780788392	6.575667740340276E-4	0.00196408527503449	8.56498211220309E-4	0.0013495243858272275	8.425266641963219E-4	8.466825287684042E-4	6.705564299322026E-4
86	86	0.9950323229893198	4.6270876295497783E-4	5.667857237543133E-4	3.6029766939550917E-4	0.0010761726033504618	4.6929729653300695E-4	7.394389592148016E-4	4.6164192824286305E-4	4.639190328332589E-4	3.674150344011198E-4
87	87	0.0011366478435458737	0.0011222534114380687	0.0013746815771880337	8.738656385715326E-4	0.002610148050132688	0.0011382332347660245	0.9886081874447992	0.0011196659115008181	0.0011251887988964512	8.91128089161373E-4
88	88	0.00488928288497597	0.4764692403866705	0.005913183353843196	0.0037589270368100208	0.48286940894628594	0.004896102434410466	0.00771444650343282	0.004816235221028711	0.0048399918831932036	0.0038331813493492095
89	89	0.4765311579374258	0.0048273653342206825	0.005913183353843196	0.0037589270368100208	0.011227533893836225	0.004896102434410466	0.00771444650343282	0.004816235221028711	0.476481866935643	0.0038331813493492095
90	90	5.421746133987966E-4	5.35308550433509E-4	6.557153624057265E-4	4.1682898308854417E-4	0.0012450259049272537	0.9942536422872765	8.554581825152349E-4	5.340743275507454E-4	5.367087137025997E-4	4.250630747010048E-4
91	91	0.0011366478435458737	0.0011222534114380687	0.0013746815771880337	8.738656385715326E-4	0.002610148050132688	0.0011382332347660245	0.9886081874447992	0.0011196659115008181	0.0011251887988964512	8.91128089161373E-4
92	92	7.341593538921434E-4	7.248620090408628E-4	8.879050307854368E-4	0.9920480948130512	0.0016858912080194466	7.351833560054286E-4	0.0011583770450262216	7.231907462192999E-4	7.26757971956823E-4	5.755784660030897E-4
93	93	0.0011366478435458737	0.0011222534114380687	0.0013746815771880337	8.738656385715326E-4	0.989424900918008	0.0011382332347660245	0.00179343457692365	0.0011196659115008181	0.0011251887988964512	8.91128089161373E-4
94	94	7.901155435949069E-4	7.801095733076469E-4	9.555794152052085E-4	6.074483209284258E-4	0.9926489543729989	7.912175931459906E-4	0.0012466662772415162	7.783109301033499E-4	7.821500428079507E-4	6.194479306659703E-4
95	95	6.856046528405793E-4	6.769222014690779E-4	8.291821348590841E-4	5.270993572583739E-4	0.0015743923308657675	6.86560931078628E-4	0.0010817660874349827	6.753614700549667E-4	0.9927255990905716	5.375117435669636E-4
96	96	6.055118339582463E-4	5.978436726769175E-4	7.323164933081112E-4	4.6552323874900084E-4	0.0013904707088590877	6.063563990983692E-4	9.553934104774847E-4	5.96465267006887E-4	5.994074040061903E-4	0.9934507115718596
97	97	5.720955322609594E-4	0.9939284758665728	6.91902239604243E-4	4.398324691872495E-4	0.001313734985289927	5.728934884961153E-4	9.026682403756615E-4	5.635482170064582E-4	5.663279866793283E-4	4.4852097452722795E-4
98	98	6.055118339582463E-4	5.978436726769175E-4	7.323164933081112E-4	4.6552323874900084E-4	0.9943664630379704	6.063563990983692E-4	9.553934104774847E-4	5.96465267006887E-4	5.994074040061903E-4	4.747192427484982E-4
99	99	6.055118339582463E-4	5.978436726769175E-4	7.323164933081112E-4	4.6552323874900084E-4	0.0013904707088590877	6.063563990983692E-4	9.553934104774847E-4	0.9935724575961181	5.994074040061903E-4	4.747192427484982E-4
100	100	8.553052353848927E-4	8.444737072100881E-4	0.991112780788392	6.575667740340276E-4	0.00196408527503449	8.56498211220309E-4	0.0013495243858272275	8.425266641963219E-4	8.466825287684042E-4	6.705564299322026E-4
101	101	0.9950323229893198	4.6270876295497783E-4	5.667857237543133E-4	3.6029766939550917E-4	0.0010761726033504618	4.6929729653300695E-4	7.394389592148016E-4	4.6164192824286305E-4	4.639190328332589E-4	3.674150344011198E-4
102	102	0.0011366478435458737	0.0011222534114380687	0.0013746815771880337	8.738656385715326E-4	0.002610148050132688	0.0011382332347660245	0.9886081874447992	0.0011196659115008181	0.0011251887988964512	8.91128089161373E-4
103	103	0.00488928288497597	0.4764692403866705	0.477555058406293	0.0037589270368100208	0.011227533893836225	0.004896102434410466	0.00771444650343282	0.004816235221028711	0.0048399918831932036	0.0038331813493492095
104	104	0.00488928288497597	0.4764692403866705	0.005913183353843196	0.0037589270368100208	0.011227533893836225	0.4765379774868603	0.00771444650343282	0.004816235221028711	0.0048399918831932036	0.0038331813493492095
105	105	5.421746133987966E-4	5.35308550433509E-4	6.557153624057265E-4	4.1682898308854417E-4	0.0012450259049272537	0.9942536422872765	8.554581825152349E-4	5.340743275507454E-4	5.367087137025997E-4	4.250630747010048E-4
106	106	0.0011366478435458737	0.0011222534114380687	0.0013746815771880337	8.738656385715326E-4	0.002610148050132688	0.0011382332347660245	0.9886081874447992	0.0011196659115008181	0.0011251887988964512	8.91128089161373E-4
107	107	7.341593538921434E-4	7.248620090408628E-4	8.879050307854368E-4	0.9920480948130512	0.0016858912080194466	7.351833560054286E-4	0.0011583770450262216	7.231907462192999E-4	7.26757971956823E-4	5.755784660030897E-4
108	108	0.0011366478435458737	0.0011222534114380687	0.0013746815771880337	8.738656385715326E-4	0.989424900918008	0.0011382332347660245	0.00179343457692365	0.0011196659115008181	0.0011251887988964512	8.91128089161373E-4
109	109	7.901155435949069E-4	7.801095733076469E-4	9.555794152052085E-4	6.074483209284258E-4	0.9926489543729989	7.912175931459906E-4	0.0012466662772415162	7.783109301033499E-4	7.821500428079507E-4	6.194479306659703E-4
110	110	6.856046528405793E-4	6.769222014690779E-4	8.291821348590841E-4	5.270993572583739E-4	0.0015743923308657675	6.86560931078628E-4	0.0010817660874349827	6.753614700549667E-4	0.9927255990905716	5.375117435669636E-4
111	111	6.055118339582463E-4	5.978436726769175E-4	7.323164933081112E-4	4.6552323874900084E-4	0.0013904707088590877	6.063563990983692E-4	9.553934104774847E-4	5.96465267006887E-4	5.994074040061903E-4	0.9934507115718596
112	112	5.720955322609594E-4	0.9939284758665728	6.91902239604243E-4	4.398324691872495E-4	0.001313734985289927	5.728934884961153E-4	9.026682403756615E-4	5.635482170064582E-4	5.663279866793283E-4	4.4852097452722795E-4
113	113	6.055118339582463E-4	5.978436726769175E-4	7.323164933081112E-4	4.6552323874900084E-4	0.9943664630379704	6.063563990983692E-4	9.553934104774847E-4	5.96465267006887E-4	5.994074040061903E-4	4.747192427484982E-4
114	114	6.055118339582463E-4	5.978436726769175E-4	7.323164933081112E-4	4.6552323874900084E-4	0.0013904707088590877	6.063563990983692E-4	9.553934104774847E-4	0.9935724575961181	5.994074040061903E-4	4.747192427484982E-4
115	115	8.553052353848927E-4	8.444737072100881E-4	0.991112780788392	6.575667740340276E-4	0.00196408527503449	8.56498211220309E-4	0.0013495243858272275	8.425266641963219E-4	8.466825287684042E-4	6.705564299322026E-4
116	116	0.9950323229893198	4.6270876295497783E-4	5.667857237543133E-4	3.6029766939550917E-4	0.0010761726033504618	4.6929729653300695E-4	7.394389592148016E-4	4.6164192824286305E-4	4.639190328332589E-4	3.674150344011198E-4
117	117	0.0011366478435458737	0.0011222534114380687	0.0013746815771880337	8.738656385715326E-4	0.002610148050132688	0.0011382332347660245	0.9886081874447992	0.0011196659115008181	0.0011251887988964512	8.91128089161373E-4
118	118	0.00488928288497597	0.0048273653342206825	0.477555058406293	0.0037589270368100208	0.011227533893836225	0.004896102434410466	0.00771444650343282	0.004816235221028711	0.476481866935643	0.0038331813493492095
119	119	0.00488928288497597	0.4764692403866705	0.005913183353843196	0.47540080208925983	0.011227533893836225	0.004896102434410466	0.00771444650343282	0.004816235221028711	0.0048399918831932036	0.0038331813493492095
120	120	7.341593538921434E-4	7.248620090408628E-4	8.879050307854368E-4	5.644286717694628E-4	0.0016858912080194466	0.9922188494972872	0.0011583770450262216	7.231907462192999E-4	7.26757971956823E-4	5.755784660030897E-4
121	121	7.341593538921434E-4	7.248620090408628E-4	8.879050307854368E-4	5.644286717694628E-4	0.0016858912080194466	0.3548364926921775	0.638540733850136	7.231907462192999E-4	7.26757971956823E-4	5.755784660030897E-4
122	122	7.341593538921434E-4	7.248620090408628E-4	8.879050307854368E-4	0.9920480948130512	0.0016858912080194466	7.351833560054286E-4	0.0011583770450262216	7.231907462192999E-4	7.26757971956823E-4	5.755784660030897E-4
123	123	5.15227903576556E-4	5.087030919383768E-4	6.231255451032042E-4	3.961120970979329E-4	0.9952064430851937	5.159465411029852E-4	8.129409143886588E-4	5.075302113705351E-4	5.100336654620543E-4	4.0393694476601225E-4
124	124	6.055118339582463E-4	5.978436726769175E-4	7.323164933081112E-4	4.6552323874900084E-4	0.0013904707088590877	6.063563990983692E-4	9.553934104774847E-4	5.96465267006887E-4	0.9935753997331175	4.747192427484982E-4
125	125	6.055118339582463E-4	5.978436726769175E-4	7.323164933081112E-4	4.6552323874900084E-4	0.0013904707088590877	6.063563990983692E-4	9.553934104774847E-4	5.96465267006887E-4	5.994074040061903E-4	0.9934507115718596
126	126	6.055118339582463E-4	0.9935738360017881	7.323164933081112E-4	4.6552323874900084E-4	0.0013904707088590877	6.063563990983692E-4	9.553934104774847E-4	5.96465267006887E-4	5.994074040061903E-4	4.747192427484982E-4
127	127	5.15227903576556E-4	5.087030919383768E-4	6.231255451032042E-4	3.961120970979329E-4	0.8461029486224977	5.159465411029852E-4	8.129409143886588E-4	0.14961102467406656	5.100336654620543E-4	4.0393694476601225E-4
128	128	7.341593538921434E-4	7.248620090408628E-4	8.879050307854368E-4	5.644286717694628E-4	0.0016858912080194466	7.351833560054286E-4	0.0011583770450262216	0.9922068568875011	7.26757971956823E-4	5.755784660030897E-4
